stocks,levels
PNB,"{""(26.3, '2020-05')"": 3, ""(38.75, '2020-07')"": 25, ""(26.3, '2020-10')"": 3, ""(46.35, '2021-02')"": 5, ""(32.5, '2021-04')"": 8, ""(45.0, '2021-06')"": 12, ""(35.3, '2021-08')"": 33, ""(48.2, '2021-10')"": 10, ""(43.35, '2022-02')"": 6, ""(31.75, '2022-02')"": 7, ""(28.05, '2022-06')"": 7, ""(62.0, '2022-12')"": 11, ""(44.4, '2023-03')"": 3, ""(142.9, '2024-04')"": 1, ""(104.2, '2024-06')"": 9, ""(92.4, '2024-10')"": 2}"
UNITDSPR,"{""(742.7, '2020-02')"": 16, ""(442.65, '2020-03')"": 1, ""(645.0, '2020-07')"": 14, ""(494.0, '2020-09')"": 5, ""(661.65, '2021-01')"": 12, ""(507.5, '2021-04')"": 5, ""(1019.95, '2021-11')"": 14, ""(944.0, '2022-04')"": 11, ""(712.0, '2022-06')"": 3, ""(951.8, '2022-12')"": 4, ""(730.55, '2023-02')"": 4, ""(1647.5, '2024-09')"": 1}"
MASTEK,"{""(462.0, '2020-01')"": 2, ""(165.7, '2020-03')"": 1, ""(1464.45, '2021-01')"": 1, ""(3669.0, '2021-10')"": 1, ""(2412.0, '2021-11')"": 15, ""(2480.15, '2022-02')"": 20, ""(3413.1, '2022-04')"": 1, ""(1850.7, '2022-06')"": 9, ""(1490.15, '2022-11')"": 3, ""(1848.7, '2022-12')"": 10, ""(1475.1, '2023-03')"": 1, ""(2539.75, '2023-09')"": 10, ""(3145.0, '2024-02')"": 5, ""(2137.55, '2024-06')"": 13, ""(3082.1, '2024-08')"": 12, ""(2550.55, '2024-09')"": 8}"
AMBER,"{""(1695.0, '2020-02')"": 5, ""(920.9, '2020-04')"": 3, ""(2544.2, '2020-10')"": 7, ""(3662.0, '2021-03')"": 17, ""(2683.6, '2021-05')"": 4, ""(3788.65, '2021-10')"": 16, ""(3924.75, '2022-02')"": 4, ""(4025.95, '2022-05')"": 3, ""(2040.0, '2022-06')"": 16, ""(1762.5, '2023-03')"": 2, ""(4614.2, '2024-01')"": 4, ""(2992.5, '2024-03')"": 32, ""(3310.0, '2024-06')"": 18, ""(7159.0, '2024-10')"": 1}"
NLCINDIA,"{""(46.05, '2019-12')"": 8, ""(62.8, '2020-03')"": 15, ""(34.95, '2020-03')"": 1, ""(57.3, '2020-08')"": 16, ""(59.8, '2021-02')"": 12, ""(46.2, '2021-04')"": 8, ""(73.75, '2021-05')"": 13, ""(49.8, '2021-08')"": 13, ""(80.1, '2021-10')"": 20, ""(51.4, '2021-11')"": 13, ""(56.0, '2022-02')"": 18, ""(92.4, '2022-05')"": 5, ""(58.3, '2022-06')"": 13, ""(95.3, '2022-12')"": 4, ""(69.7, '2023-03')"": 9, ""(293.75, '2024-02')"": 6, ""(195.0, '2024-03')"": 3, ""(193.0, '2024-06')"": 1, ""(311.8, '2024-07')"": 1, ""(296.8, '2024-10')"": 2}"
DEEPAKFERT,"{""(126.65, '2020-01')"": 1, ""(57.15, '2020-03')"": 1, ""(193.0, '2020-08')"": 2, ""(135.2, '2020-10')"": 2, ""(492.65, '2021-08')"": 9, ""(343.55, '2021-11')"": 1, ""(724.8, '2022-04')"": 2, ""(1062.0, '2022-10')"": 7, ""(512.4, '2023-03')"": 8, ""(585.4, '2023-11')"": 12, ""(714.7, '2023-12')"": 5, ""(450.0, '2024-03')"": 4, ""(503.3, '2024-06')"": 4}"
JINDALSTEL,"{""(202.4, '2020-02')"": 12, ""(62.0, '2020-04')"": 1, ""(238.75, '2020-08')"": 3, ""(501.7, '2021-05')"": 3, ""(472.65, '2021-10')"": 5, ""(340.0, '2021-11')"": 2, ""(577.8, '2022-04')"": 13, ""(304.2, '2022-06')"": 5, ""(622.75, '2023-02')"": 7, ""(503.0, '2023-05')"": 2, ""(722.8, '2023-09')"": 8, ""(581.6, '2023-11')"": 19, ""(1097.0, '2024-06')"": 1}"
PFC,"{""(106.7, '2020-02')"": 10, ""(59.3, '2020-05')"": 1, ""(83.15, '2020-08')"": 15, ""(112.4, '2021-03')"": 13, ""(83.3, '2021-04')"": 13, ""(123.0, '2021-10')"": 5, ""(99.85, '2022-04')"": 20, ""(77.7, '2022-06')"": 5, ""(97.95, '2022-08')"": 22, ""(80.7, '2022-10')"": 2, ""(477.8, '2024-02')"": 7, ""(351.7, '2024-03')"": 1, ""(580.0, '2024-07')"": 1, ""(426.55, '2024-10')"": 9}"
RKFORGE,"{""(83.0, '2020-01')"": 2, ""(26.7, '2020-04')"": 1, ""(28.1, '2020-07')"": 1, ""(252.0, '2021-10')"": 3, ""(151.4, '2022-02')"": 2, ""(198.85, '2022-05')"": 15, ""(146.0, '2022-06')"": 5, ""(814.7, '2023-12')"": 2, ""(602.05, '2024-03')"": 2, ""(611.55, '2024-06')"": 6, ""(1064.05, '2024-10')"": 1}"
MAZDOCK,"{""(242.6, '2021-02')"": 13, ""(191.85, '2021-04')"": 4, ""(296.0, '2021-06')"": 4, ""(321.0, '2021-11')"": 2, ""(225.4, '2022-02')"": 5, ""(342.4, '2022-04')"": 2, ""(229.45, '2022-06')"": 1, ""(936.4, '2022-12')"": 1, ""(612.0, '2023-03')"": 3, ""(2484.7, '2023-09')"": 1, ""(2492.0, '2024-01')"": 1, ""(1795.4, '2024-03')"": 2, ""(5860.0, '2024-07')"": 1}"
SAIL,"{""(51.9, '2020-01')"": 2, ""(20.15, '2020-03')"": 1, ""(44.75, '2020-08')"": 4, ""(151.3, '2021-05')"": 9, ""(84.35, '2022-02')"": 30, ""(112.35, '2022-04')"": 18, ""(63.6, '2022-06')"": 5, ""(73.75, '2022-12')"": 14, ""(93.9, '2023-01')"": 14, ""(77.6, '2023-03')"": 16, ""(103.65, '2023-09')"": 14, ""(81.8, '2023-10')"": 27, ""(175.35, '2024-05')"": 2, ""(124.8, '2024-06')"": 12}"
CDSL,"{""(150.9, '2020-02')"": 1, ""(89.9, '2020-03')"": 1, ""(789.5, '2021-07')"": 4, ""(867.2, '2021-12')"": 6, ""(640.95, '2022-02')"": 9, ""(507.5, '2022-05')"": 14, ""(725.95, '2022-09')"": 12, ""(440.45, '2023-03')"": 1, ""(553.7, '2023-09')"": 18, ""(811.0, '2024-03')"": 5, ""(1664.4, '2024-08')"": 5}"
