stocks,levels
PRAENG,"{""3.7"": 1, ""8.55"": 7, ""12.5"": 22, ""7.25"": 8, ""31.05"": 6, ""14.9"": 38, ""25.9"": 5, ""22.6"": 5, ""12.85"": 9, ""13.0"": 18, ""18.85"": 7, ""9.9"": 10, ""21.9"": 8, ""46.2"": 1}"
DBEIL,"{""214.0"": 1}"
AFCONS,{}
ACMESOLAR,{}
EIEL,{}
SBGLP,"{""137.68"": 2, ""101.99"": 3, ""142.44"": 1}"
ENGINERSIN,"{""49.2"": 1, ""83.8"": 17, ""60.4"": 7, ""93.3"": 1, ""70.0"": 40, ""67.65"": 23, ""82.5"": 15, ""58.0"": 6, ""71.25"": 37, ""56.0"": 2, ""62.4"": 11, ""90.75"": 3, ""70.05"": 34, ""167.3"": 8, ""116.45"": 3, ""273.9"": 2, ""190.2"": 3, ""303.9"": 1, ""171.58"": 5}"
LIKHITHA,"{""240.0"": 11, ""157.05"": 12, ""191.0"": 14, ""140.0"": 14, ""118.25"": 2, ""273.35"": 19, ""315.9"": 10, ""250.4"": 5, ""343.0"": 6, ""230.15"": 16, ""497.45"": 1, ""404.3"": 2}"
GEPIL,"{""827.0"": 1, ""365.15"": 2, ""549.0"": 2, ""177.1"": 20, ""314.0"": 7, ""236.5"": 7, ""372.0"": 3, ""341.2"": 18, ""226.0"": 5, ""130.75"": 9, ""122.85"": 5, ""171.5"": 10, ""169.9"": 13, ""97.55"": 1, ""197.7"": 2, ""646.0"": 2, ""311.2"": 8, ""457.0"": 5}"
MAHLIFE,"{""143.0"": 3, ""57.2"": 1, ""97.35"": 1, ""298.8"": 2, ""218.5"": 2, ""550.75"": 13, ""405.0"": 14, ""316.0"": 3, ""598.95"": 12, ""475.0"": 15, ""515.15"": 22, ""678.8"": 1, ""515.6"": 23, ""647.0"": 3}"
WELENT,"{""100.2"": 14, ""33.15"": 1, ""54.5"": 1, ""135.0"": 16, ""131.0"": 8, ""85.05"": 21, ""110.0"": 22, ""105.5"": 9, ""69.0"": 12, ""174.8"": 1, ""117.3"": 5, ""318.7"": 4, ""382.0"": 1, ""281.55"": 7, ""619.0"": 6, ""442.1"": 2}"
KEC,"{""358.9"": 8, ""154.05"": 1, ""486.0"": 15, ""367.8"": 14, ""463.4"": 34, ""370.0"": 21, ""550.0"": 10, ""549.5"": 11, ""345.5"": 15, ""479.8"": 29, ""525.95"": 10, ""444.0"": 10, ""747.7"": 7, ""550.05"": 10, ""671.05"": 12, ""1313.25"": 1}"
BLKASHYAP,"{""3.3"": 1, ""3.8"": 2, ""4.9"": 5, ""21.6"": 4, ""33.0"": 7, ""20.55"": 4, ""29.2"": 9, ""16.6"": 1, ""38.35"": 4, ""27.1"": 7, ""76.7"": 11, ""88.8"": 9, ""60.3"": 2, ""120.66"": 1}"
GEECEE,"{""40.1"": 1, ""85.9"": 10, ""60.35"": 1, ""102.7"": 9, ""191.45"": 6, ""187.0"": 5, ""129.05"": 9, ""211.0"": 5, ""112.25"": 2, ""176.0"": 4, ""121.05"": 7, ""349.0"": 2, ""477.5"": 1, ""467.7"": 1}"
SOBHA,"{""451.65"": 14, ""117.45"": 1, ""194.9"": 3, ""482.75"": 11, ""533.85"": 9, ""408.25"": 3, ""1017.1"": 2, ""467.4"": 12, ""730.85"": 8, ""661.65"": 12, ""508.1"": 8, ""401.1"": 8, ""2160.8"": 2}"
HUBTOWN,"{""18.75"": 3, ""7.0"": 1, ""15.05"": 6, ""9.5"": 5, ""22.1"": 1, ""14.45"": 6, ""45.0"": 18, ""41.25"": 6, ""76.1"": 6, ""126.95"": 6, ""28.8"": 3, ""172.0"": 1, ""344.3"": 1, ""241.35"": 1}"
AHLUCONT,"{""370.0"": 15, ""136.0"": 1, ""334.45"": 4, ""203.55"": 4, ""324.0"": 6, ""430.0"": 27, ""540.45"": 4, ""360.0"": 5, ""563.6"": 4, ""370.9"": 10, ""484.65"": 8, ""544.35"": 6, ""447.65"": 12, ""774.2"": 4, ""650.0"": 1, ""1542.45"": 2}"
