stocks,levels
SAKHTISUG,"{""11.3"": 3, ""5.55"": 1, ""13.35"": 4, ""6.95"": 2, ""11.5"": 1, ""8.55"": 20, ""22.95"": 4, ""13.45"": 2, ""19.65"": 5, ""13.3"": 1, ""21.6"": 9, ""28.45"": 6, ""34.4"": 16, ""18.25"": 4, ""36.5"": 9, ""26.75"": 3, ""46.75"": 1, ""44.0"": 1, ""28.95"": 4, ""45.0"": 1}"
WALCHANNAG,"{""76.45"": 3, ""22.5"": 2, ""67.2"": 25, ""43.75"": 1, ""73.9"": 6, ""51.1"": 17, ""92.0"": 1, ""39.45"": 2, ""64.3"": 13, ""75.7"": 7, ""46.25"": 8, ""80.5"": 11, ""49.75"": 9, ""268.1"": 5, ""438.7"": 1}"
IFBAGRO,"{""477.7"": 30, ""144.0"": 1, ""260.0"": 1, ""624.0"": 9, ""367.7"": 6, ""673.9"": 9, ""789.0"": 1, ""867.0"": 1, ""510.0"": 15, ""744.0"": 1, ""478.0"": 25, ""643.25"": 8, ""413.6"": 11, ""584.55"": 39, ""451.05"": 15, ""542.0"": 24, ""410.7"": 8, ""388.0"": 5, ""653.7"": 5, ""503.0"": 14}"
GMBREW,"{""376.0"": 1, ""176.85"": 1, ""367.2"": 1, ""290.9"": 3, ""379.2"": 1, ""292.5"": 3, ""522.95"": 12, ""738.4"": 7, ""710.3"": 5, ""448.85"": 22, ""608.0"": 21, ""404.4"": 2, ""525.6"": 9, ""409.6"": 1, ""494.35"": 19, ""646.4"": 10, ""585.6"": 10, ""464.05"": 41, ""1049.0"": 1}"
SDBL,"{""9.6"": 6, ""17.1"": 5, ""8.85"": 6, ""14.0"": 14, ""23.45"": 3, ""14.55"": 12, ""13.85"": 5, ""60.1"": 1, ""156.0"": 1, ""107.7"": 18, ""86.45"": 1, ""148.9"": 1, ""104.2"": 11, ""128.44"": 15, ""95.78"": 2, ""122.7"": 8}"
ASALCBR,"{""288.9"": 1, ""516.0"": 12, ""413.95"": 13, ""653.65"": 1, ""411.1"": 12, ""525.0"": 15, ""380.0"": 4, ""528.85"": 12, ""315.0"": 4, ""595.0"": 8, ""398.0"": 11, ""1037.4"": 3}"
FOODSIN,"{""125.0"": 14, ""56.3"": 1, ""153.0"": 11, ""111.4"": 5, ""206.9"": 6, ""222.2"": 2, ""126.3"": 8, ""177.25"": 8, ""164.98"": 7}"
GILLETTE,"{""4450.0"": 6, ""5750.0"": 36, ""6200.0"": 19, ""5400.0"": 53, ""6275.0"": 22, ""4750.0"": 7, ""5466.0"": 33, ""4748.0"": 7, ""5624.95"": 43, ""4135.25"": 2, ""5956.05"": 24, ""7335.65"": 7, ""6191.0"": 22, ""10699.0"": 1}"
VIPIND,"{""519.5"": 13, ""187.65"": 1, ""422.0"": 12, ""304.6"": 6, ""668.85"": 20, ""774.6"": 1, ""505.65"": 16, ""765.0"": 4, ""549.45"": 24, ""548.95"": 22, ""722.85"": 14, ""449.05"": 8, ""573.7"": 23, ""428.5"": 9, ""589.75"": 34}"
GRPLTD,"{""274.75"": 5, ""115.6"": 1, ""210.75"": 13, ""166.5"": 5, ""255.0"": 9, ""180.0"": 17, ""295.0"": 2, ""225.2"": 27, ""399.25"": 2, ""305.25"": 1, ""520.0"": 2, ""849.75"": 3, ""1072.5"": 1, ""1736.25"": 2, ""4815.15"": 1, ""2904.1"": 2}"
GRAPHITE,"{""329.8"": 11, ""103.0"": 1, ""161.8"": 1, ""815.9"": 1, ""396.0"": 11, ""573.0"": 19, ""587.0"": 18, ""350.0"": 5, ""348.25"": 6, ""413.4"": 20, ""251.7"": 3, ""547.0"": 15, ""709.4"": 4, ""485.15"": 16, ""623.35"": 4, ""614.4"": 9}"
HEG,"{""260.0"": 6, ""81.9"": 1, ""204.0"": 29, ""131.8"": 1, ""516.0"": 5, ""361.2"": 16, ""525.8"": 1, ""206.4"": 16, ""178.15"": 7, ""275.75"": 5, ""186.5"": 12, ""226.75"": 13, ""183.6"": 7, ""382.8"": 5, ""292.4"": 3, ""321.0"": 20, ""548.6"": 2, ""391.0"": 3, ""619.5"": 1}"
INTLCONV,"{""57.85"": 23, ""102.45"": 3, ""90.0"": 19, ""50.6"": 3, ""67.5"": 10, ""51.2"": 3, ""63.9"": 3, ""45.85"": 1, ""124.75"": 1, ""70.0"": 15, ""96.85"": 2, ""70.4"": 16, ""110.7"": 2}"
JAYSREETEA,"{""59.4"": 5, ""22.65"": 1, ""75.0"": 10, ""81.25"": 2, ""57.8"": 7, ""144.95"": 2, ""113.45"": 14, ""85.0"": 10, ""124.4"": 6, ""77.75"": 2, ""108.55"": 32, ""86.0"": 19, ""116.5"": 13, ""134.0"": 14, ""92.7"": 10, ""86.1"": 20, ""166.5"": 1}"
